1, none, regions_unexplored:alpha_grove, MONSTER, minecraft:spider, 80, 4, 4
294, savanna, regions_unexplored:baobab_savanna, CREATURE, alexsmobs:kangaroo, 25, 3, 5
295, savanna, regions_unexplored:baobab_savanna, CREATURE, alexsmobs:maned_wolf, 10, 1, 1
296, savanna, regions_unexplored:baobab_savanna, CREATURE, alexsmobs:rhinoceros, 24, 3, 5
297, savanna, regions_unexplored:baobab_savanna, CREATURE, ars_nouveau:drygmy, 10, 1, 2
298, savanna, regions_unexplored:baobab_savanna, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
299, savanna, regions_unexplored:baobab_savanna, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
300, savanna, regions_unexplored:baobab_savanna, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
301, savanna, regions_unexplored:baobab_savanna, AMBIENT, minecraft:bat, 10, 8, 8
302, savanna, regions_unexplored:baobab_savanna, AMBIENT, alexsmobs:fly, 10, 2, 3
303, savanna, regions_unexplored:baobab_savanna, AMBIENT, alexsmobs:cockroach, 10, 5, 5
304, savanna, regions_unexplored:baobab_savanna, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
305, savanna, regions_unexplored:baobab_savanna, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
306, plains, regions_unexplored:barley_fields, MONSTER, minecraft:spider, 80, 4, 4
307, plains, regions_unexplored:barley_fields, MONSTER, minecraft:zombie, 80, 4, 4
308, plains, regions_unexplored:barley_fields, MONSTER, minecraft:zombie_villager, 10, 1, 1
309, plains, regions_unexplored:barley_fields, MONSTER, minecraft:skeleton, 80, 4, 4
310, plains, regions_unexplored:barley_fields, MONSTER, minecraft:creeper, 80, 4, 4
311, plains, regions_unexplored:barley_fields, MONSTER, minecraft:slime, 80, 4, 4
312, plains, regions_unexplored:barley_fields, MONSTER, minecraft:enderman, 5, 1, 4
313, plains, regions_unexplored:barley_fields, MONSTER, minecraft:witch, 5, 1, 1
314, plains, regions_unexplored:barley_fields, MONSTER, graveyard:nightmare, 10, 1, 1
315, plains, regions_unexplored:barley_fields, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
316, plains, regions_unexplored:barley_fields, MONSTER, alexsmobs:centipede_head, 10, 1, 1
317, plains, regions_unexplored:barley_fields, MONSTER, alexsmobs:farseer, 30, 1, 1
318, plains, regions_unexplored:barley_fields, MONSTER, alexsmobs:murmur, 10, 1, 1
319, plains, regions_unexplored:barley_fields, MONSTER, mutantmonsters:mutant_creeper, 10, 1, 1
320, plains, regions_unexplored:barley_fields, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
321, plains, regions_unexplored:barley_fields, MONSTER, mutantmonsters:mutant_skeleton, 10, 1, 1
322, plains, regions_unexplored:barley_fields, MONSTER, mutantmonsters:mutant_zombie, 10, 1, 1
323, plains, regions_unexplored:barley_fields, MONSTER, fromtheshadows:nehemoth, 10, 1, 1
324, plains, regions_unexplored:barley_fields, CREATURE, minecraft:sheep, 12, 4, 4
325, plains, regions_unexplored:barley_fields, CREATURE, minecraft:pig, 10, 4, 4
326, plains, regions_unexplored:barley_fields, CREATURE, minecraft:chicken, 10, 4, 4
327, plains, regions_unexplored:barley_fields, CREATURE, minecraft:cow, 10, 4, 4
328, plains, regions_unexplored:barley_fields, CREATURE, minecraft:horse, 10, 2, 6
329, plains, regions_unexplored:barley_fields, CREATURE, minecraft:donkey, 10, 1, 3
330, plains, regions_unexplored:barley_fields, CREATURE, alexsmobs:raccoon, 10, 2, 4
331, plains, regions_unexplored:barley_fields, CREATURE, alexsmobs:crow, 10, 3, 5
332, plains, regions_unexplored:barley_fields, CREATURE, alexsmobs:bison, 10, 6, 10
333, plains, regions_unexplored:barley_fields, CREATURE, ars_nouveau:drygmy, 10, 1, 2
334, plains, regions_unexplored:barley_fields, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
335, plains, regions_unexplored:barley_fields, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
336, plains, regions_unexplored:barley_fields, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
337, plains, regions_unexplored:barley_fields, AMBIENT, minecraft:bat, 10, 8, 8
338, plains, regions_unexplored:barley_fields, AMBIENT, alexsmobs:fly, 10, 2, 3
339, plains, regions_unexplored:barley_fields, AMBIENT, alexsmobs:cockroach, 10, 5, 5
340, plains, regions_unexplored:barley_fields, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
341, plains, regions_unexplored:barley_fields, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
342, nether, minecraft:basalt_deltas, MONSTER, minecraft:ghast, 40, 1, 1
343, nether, minecraft:basalt_deltas, MONSTER, minecraft:magma_cube, 80, 2, 5
344, nether, minecraft:basalt_deltas, MONSTER, minecraft:blaze, 10, 2, 2
345, nether, minecraft:basalt_deltas, MONSTER, alexsmobs:bone_serpent, 10, 1, 1
346, nether, minecraft:basalt_deltas, MONSTER, alexsmobs:straddler, 70, 1, 3
347, nether, minecraft:basalt_deltas, MONSTER, alexsmobs:farseer, 30, 1, 1
348, nether, minecraft:basalt_deltas, MONSTER, minecraft:zombified_piglin, 10, 1, 4
349, nether, minecraft:basalt_deltas, CREATURE, minecraft:strider, 60, 1, 2
350, nether, minecraft:basalt_deltas, CREATURE, alexsmobs:laviathan, 15, 1, 1
351, nether, minecraft:basalt_deltas, WATER_CREATURE, alexsmobs:stradpole, 10, 1, 1
352, none, regions_unexplored:bayou, MONSTER, minecraft:spider, 80, 4, 4
353, none, regions_unexplored:bayou, MONSTER, minecraft:zombie, 80, 4, 4
354, none, regions_unexplored:bayou, MONSTER, minecraft:zombie_villager, 10, 1, 1
355, none, regions_unexplored:bayou, MONSTER, minecraft:skeleton, 80, 4, 4
356, none, regions_unexplored:bayou, MONSTER, minecraft:creeper, 80, 4, 4
357, none, regions_unexplored:bayou, MONSTER, minecraft:slime, 80, 4, 4
358, none, regions_unexplored:bayou, MONSTER, minecraft:enderman, 5, 1, 4
359, none, regions_unexplored:bayou, MONSTER, minecraft:witch, 5, 1, 1
360, none, regions_unexplored:bayou, MONSTER, minecraft:slime, 10, 1, 1
361, none, regions_unexplored:bayou, MONSTER, graveyard:ghoul, 25, 2, 5
362, none, regions_unexplored:bayou, MONSTER, graveyard:nightmare, 10, 1, 1
363, none, regions_unexplored:bayou, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
364, none, regions_unexplored:bayou, MONSTER, alexsmobs:centipede_head, 10, 1, 1
365, none, regions_unexplored:bayou, MONSTER, alexsmobs:farseer, 30, 1, 1
366, none, regions_unexplored:bayou, MONSTER, alexsmobs:murmur, 10, 1, 1
367, none, regions_unexplored:bayou, MONSTER, fromtheshadows:bulldrogioth, 10, 1, 1
368, none, regions_unexplored:bayou, MONSTER, mutantmonsters:mutant_creeper, 10, 1, 1
369, none, regions_unexplored:bayou, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
370, none, regions_unexplored:bayou, MONSTER, mutantmonsters:mutant_skeleton, 10, 1, 1
371, none, regions_unexplored:bayou, MONSTER, mutantmonsters:mutant_zombie, 10, 1, 1
372, none, regions_unexplored:bayou, MONSTER, fromtheshadows:nehemoth, 10, 1, 1
373, none, regions_unexplored:bayou, CREATURE, minecraft:sheep, 12, 4, 4
374, none, regions_unexplored:bayou, CREATURE, minecraft:pig, 10, 4, 4
375, none, regions_unexplored:bayou, CREATURE, minecraft:chicken, 10, 4, 4
376, none, regions_unexplored:bayou, CREATURE, minecraft:cow, 10, 4, 4
377, none, regions_unexplored:bayou, CREATURE, alexsmobs:crocodile, 20, 1, 2
378, none, regions_unexplored:bayou, CREATURE, alexsmobs:shoebill, 10, 1, 2
379, none, regions_unexplored:bayou, CREATURE, alexsmobs:alligator_snapping_turtle, 20, 1, 2
380, none, regions_unexplored:bayou, CREATURE, alexsmobs:anaconda, 12, 1, 1
381, none, regions_unexplored:bayou, CREATURE, ars_nouveau:drygmy, 10, 1, 2
382, none, regions_unexplored:bayou, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
383, none, regions_unexplored:bayou, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
384, none, regions_unexplored:bayou, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
385, none, regions_unexplored:bayou, AMBIENT, minecraft:bat, 10, 8, 8
386, none, regions_unexplored:bayou, AMBIENT, alexsmobs:fly, 10, 2, 3
387, none, regions_unexplored:bayou, AMBIENT, alexsmobs:cockroach, 10, 5, 5
388, none, regions_unexplored:bayou, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
389, none, regions_unexplored:bayou, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
390, none, regions_unexplored:bayou, WATER_AMBIENT, alexsmobs:catfish, 10, 1, 3
391, beach, minecraft:beach, MONSTER, minecraft:spider, 80, 4, 4
392, beach, minecraft:beach, MONSTER, minecraft:zombie, 80, 4, 4
393, beach, minecraft:beach, MONSTER, minecraft:zombie_villager, 10, 1, 1
394, beach, minecraft:beach, MONSTER, minecraft:skeleton, 80, 4, 4
395, beach, minecraft:beach, MONSTER, minecraft:creeper, 80, 4, 4
396, beach, minecraft:beach, MONSTER, minecraft:slime, 80, 4, 4
397, beach, minecraft:beach, MONSTER, minecraft:enderman, 5, 1, 4
398, beach, minecraft:beach, MONSTER, minecraft:witch, 5, 1, 1
399, beach, minecraft:beach, MONSTER, graveyard:nightmare, 10, 1, 1
400, beach, minecraft:beach, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
401, beach, minecraft:beach, MONSTER, alexsmobs:centipede_head, 10, 1, 1
402, beach, minecraft:beach, MONSTER, alexsmobs:farseer, 30, 1, 1
403, beach, minecraft:beach, MONSTER, alexsmobs:murmur, 10, 1, 1
404, beach, minecraft:beach, MONSTER, fromtheshadows:bulldrogioth, 15, 1, 1
405, beach, minecraft:beach, MONSTER, mutantmonsters:mutant_creeper, 10, 1, 1
406, beach, minecraft:beach, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
407, beach, minecraft:beach, MONSTER, mutantmonsters:mutant_skeleton, 10, 1, 1
408, beach, minecraft:beach, MONSTER, mutantmonsters:mutant_zombie, 10, 1, 1
409, beach, minecraft:beach, MONSTER, fromtheshadows:nehemoth, 10, 1, 1
410, beach, minecraft:beach, CREATURE, minecraft:turtle, 10, 2, 5
411, beach, minecraft:beach, CREATURE, alexsmobs:seal, 20, 3, 8
412, beach, minecraft:beach, CREATURE, alexsmobs:seagull, 21, 3, 6
413, beach, minecraft:beach, CREATURE, ars_nouveau:drygmy, 10, 1, 2
414, beach, minecraft:beach, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
415, beach, minecraft:beach, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
416, beach, minecraft:beach, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
417, beach, minecraft:beach, AMBIENT, minecraft:bat, 10, 8, 8
418, beach, minecraft:beach, AMBIENT, alexsmobs:fly, 10, 2, 3
419, beach, minecraft:beach, AMBIENT, alexsmobs:cockroach, 10, 5, 5
420, beach, minecraft:beach, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
421, beach, minecraft:beach, WATER_AMBIENT, alexsmobs:lobster, 10, 3, 5
422, beach, minecraft:beach, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
423, none, regions_unexplored:bioshroom_caves, MONSTER, minecraft:spider, 80, 4, 4
424, none, regions_unexplored:bioshroom_caves, MONSTER, minecraft:zombie, 80, 4, 4
425, none, regions_unexplored:bioshroom_caves, MONSTER, minecraft:zombie_villager, 10, 1, 1
426, none, regions_unexplored:bioshroom_caves, MONSTER, minecraft:skeleton, 80, 4, 4
427, none, regions_unexplored:bioshroom_caves, MONSTER, minecraft:creeper, 80, 4, 4
428, none, regions_unexplored:bioshroom_caves, MONSTER, minecraft:slime, 80, 4, 4
429, none, regions_unexplored:bioshroom_caves, MONSTER, minecraft:enderman, 5, 1, 4
430, none, regions_unexplored:bioshroom_caves, MONSTER, minecraft:witch, 5, 1, 1
431, none, regions_unexplored:bioshroom_caves, MONSTER, alexsmobs:farseer, 30, 1, 1
432, none, regions_unexplored:bioshroom_caves, MONSTER, mutantmonsters:mutant_creeper, 10, 1, 1
433, none, regions_unexplored:bioshroom_caves, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
434, none, regions_unexplored:bioshroom_caves, MONSTER, mutantmonsters:mutant_skeleton, 10, 1, 1
435, none, regions_unexplored:bioshroom_caves, MONSTER, mutantmonsters:mutant_zombie, 10, 1, 1
436, none, regions_unexplored:bioshroom_caves, MONSTER, fromtheshadows:nehemoth, 10, 1, 1
437, none, regions_unexplored:bioshroom_caves, CREATURE, ars_nouveau:drygmy, 10, 1, 2
438, none, regions_unexplored:bioshroom_caves, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
439, none, regions_unexplored:bioshroom_caves, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
440, none, regions_unexplored:bioshroom_caves, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
441, none, regions_unexplored:bioshroom_caves, AMBIENT, minecraft:bat, 10, 8, 8
442, none, regions_unexplored:bioshroom_caves, AMBIENT, alexsmobs:fly, 10, 2, 3
443, none, regions_unexplored:bioshroom_caves, AXOLOTLS, minecraft:axolotl, 10, 4, 6
444, none, regions_unexplored:bioshroom_caves, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
445, none, regions_unexplored:bioshroom_caves, WATER_AMBIENT, minecraft:tropical_fish, 25, 8, 8
446, none, regions_unexplored:bioshroom_caves, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
447, forest, minecraft:birch_forest, MONSTER, minecraft:spider, 80, 4, 4
448, forest, minecraft:birch_forest, MONSTER, minecraft:zombie, 80, 4, 4
449, forest, minecraft:birch_forest, MONSTER, minecraft:zombie_villager, 10, 1, 1
450, forest, minecraft:birch_forest, MONSTER, minecraft:skeleton, 80, 4, 4
451, forest, minecraft:birch_forest, MONSTER, minecraft:creeper, 80, 4, 4
452, forest, minecraft:birch_forest, MONSTER, minecraft:slime, 80, 4, 4
453, forest, minecraft:birch_forest, MONSTER, minecraft:enderman, 5, 1, 4
454, forest, minecraft:birch_forest, MONSTER, minecraft:witch, 5, 1, 1
455, forest, minecraft:birch_forest, MONSTER, alexsmobs:centipede_head, 10, 1, 1
456, forest, minecraft:birch_forest, MONSTER, alexsmobs:farseer, 30, 1, 1
457, forest, minecraft:birch_forest, MONSTER, alexsmobs:murmur, 10, 1, 1
458, forest, minecraft:birch_forest, MONSTER, mutantmonsters:mutant_creeper, 10, 1, 1
459, forest, minecraft:birch_forest, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
460, forest, minecraft:birch_forest, MONSTER, mutantmonsters:mutant_skeleton, 10, 1, 1
461, forest, minecraft:birch_forest, MONSTER, mutantmonsters:mutant_zombie, 10, 1, 1
462, forest, minecraft:birch_forest, MONSTER, fromtheshadows:nehemoth, 10, 1, 1
463, forest, minecraft:birch_forest, CREATURE, minecraft:sheep, 12, 4, 4
464, forest, minecraft:birch_forest, CREATURE, minecraft:pig, 10, 4, 4
465, forest, minecraft:birch_forest, CREATURE, minecraft:chicken, 10, 4, 4
466, forest, minecraft:birch_forest, CREATURE, minecraft:cow, 10, 4, 4
467, forest, minecraft:birch_forest, CREATURE, alexsmobs:grizzly_bear, 10, 2, 3
468, forest, minecraft:birch_forest, CREATURE, alexsmobs:raccoon, 10, 2, 4
469, forest, minecraft:birch_forest, CREATURE, alexsmobs:crow, 10, 3, 5
470, forest, minecraft:birch_forest, CREATURE, alexsmobs:tasmanian_devil, 10, 1, 2
471, forest, minecraft:birch_forest, CREATURE, alexsmobs:sugar_glider, 15, 2, 4
472, forest, minecraft:birch_forest, CREATURE, alexsmobs:skunk, 10, 1, 2
473, forest, minecraft:birch_forest, CREATURE, alexsmobs:blue_jay, 16, 2, 4
474, forest, minecraft:birch_forest, CREATURE, ars_nouveau:drygmy, 10, 1, 2
475, forest, minecraft:birch_forest, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
476, forest, minecraft:birch_forest, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
477, forest, minecraft:birch_forest, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
478, forest, minecraft:birch_forest, AMBIENT, minecraft:bat, 10, 8, 8
479, forest, minecraft:birch_forest, AMBIENT, alexsmobs:fly, 10, 2, 3
480, forest, minecraft:birch_forest, AMBIENT, alexsmobs:cockroach, 10, 5, 5
481, forest, minecraft:birch_forest, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
482, forest, minecraft:birch_forest, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
483, nether, regions_unexplored:blackstone_basin, MONSTER, minecraft:zombified_piglin, 25, 4, 4
484, nether, regions_unexplored:blackstone_basin, MONSTER, minecraft:wither_skeleton, 20, 1, 4
485, nether, regions_unexplored:blackstone_basin, MONSTER, minecraft:enderman, 5, 1, 2
486, nether, regions_unexplored:blackstone_basin, MONSTER, alexsmobs:bone_serpent, 10, 1, 1
487, nether, regions_unexplored:blackstone_basin, MONSTER, alexsmobs:farseer, 30, 1, 1
488, nether, regions_unexplored:blackstone_basin, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
489, nether, regions_unexplored:blackstone_basin, MONSTER, minecraft:ghast, 7, 4, 4
490, nether, regions_unexplored:blackstone_basin, CREATURE, minecraft:strider, 60, 1, 2
491, nether, regions_unexplored:blackstone_basin, CREATURE, alexsmobs:laviathan, 15, 1, 1
492, forest, regions_unexplored:blackwood_forest, MONSTER, minecraft:slime, 10, 4, 4
493, forest, regions_unexplored:blackwood_forest, MONSTER, minecraft:spider, 80, 4, 4
494, forest, regions_unexplored:blackwood_forest, MONSTER, minecraft:zombie, 80, 4, 4
495, forest, regions_unexplored:blackwood_forest, MONSTER, minecraft:zombie_villager, 10, 1, 1
496, forest, regions_unexplored:blackwood_forest, MONSTER, minecraft:skeleton, 80, 4, 4
497, forest, regions_unexplored:blackwood_forest, MONSTER, minecraft:creeper, 80, 4, 4
498, forest, regions_unexplored:blackwood_forest, MONSTER, minecraft:slime, 80, 4, 4
499, forest, regions_unexplored:blackwood_forest, MONSTER, minecraft:enderman, 5, 1, 4
500, forest, regions_unexplored:blackwood_forest, MONSTER, minecraft:witch, 5, 1, 1
501, forest, regions_unexplored:blackwood_forest, MONSTER, graveyard:ghoul, 25, 2, 5
502, forest, regions_unexplored:blackwood_forest, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
503, forest, regions_unexplored:blackwood_forest, MONSTER, alexsmobs:centipede_head, 10, 1, 1
504, forest, regions_unexplored:blackwood_forest, MONSTER, alexsmobs:farseer, 30, 1, 1
505, forest, regions_unexplored:blackwood_forest, MONSTER, alexsmobs:murmur, 10, 1, 1
506, forest, regions_unexplored:blackwood_forest, MONSTER, mutantmonsters:mutant_creeper, 10, 1, 1
507, forest, regions_unexplored:blackwood_forest, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
508, forest, regions_unexplored:blackwood_forest, MONSTER, mutantmonsters:mutant_skeleton, 10, 1, 1
509, forest, regions_unexplored:blackwood_forest, MONSTER, mutantmonsters:mutant_zombie, 10, 1, 1
510, forest, regions_unexplored:blackwood_forest, MONSTER, fromtheshadows:nehemoth, 10, 1, 1
511, forest, regions_unexplored:blackwood_forest, CREATURE, minecraft:sheep, 12, 4, 4
512, forest, regions_unexplored:blackwood_forest, CREATURE, minecraft:pig, 10, 4, 4
513, forest, regions_unexplored:blackwood_forest, CREATURE, minecraft:chicken, 10, 4, 4
514, forest, regions_unexplored:blackwood_forest, CREATURE, minecraft:cow, 10, 4, 4
515, forest, regions_unexplored:blackwood_forest, CREATURE, alexsmobs:grizzly_bear, 10, 2, 3
516, forest, regions_unexplored:blackwood_forest, CREATURE, alexsmobs:raccoon, 10, 2, 4
517, forest, regions_unexplored:blackwood_forest, CREATURE, alexsmobs:crow, 10, 3, 5
518, forest, regions_unexplored:blackwood_forest, CREATURE, alexsmobs:tasmanian_devil, 10, 1, 2
519, forest, regions_unexplored:blackwood_forest, CREATURE, alexsmobs:skunk, 10, 1, 2
520, forest, regions_unexplored:blackwood_forest, CREATURE, alexsmobs:blue_jay, 16, 2, 4
521, forest, regions_unexplored:blackwood_forest, CREATURE, ars_nouveau:drygmy, 10, 1, 2
522, forest, regions_unexplored:blackwood_forest, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
523, forest, regions_unexplored:blackwood_forest, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
524, forest, regions_unexplored:blackwood_forest, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
525, forest, regions_unexplored:blackwood_forest, AMBIENT, minecraft:bat, 10, 8, 8
526, forest, regions_unexplored:blackwood_forest, AMBIENT, alexsmobs:fly, 10, 2, 3
527, forest, regions_unexplored:blackwood_forest, AMBIENT, alexsmobs:cockroach, 10, 5, 5
528, forest, regions_unexplored:blackwood_forest, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
529, forest, regions_unexplored:blackwood_forest, WATER_AMBIENT, minecraft:tropical_fish, 10, 1, 5
530, forest, regions_unexplored:blackwood_forest, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
531, none, fokastudio:blazing_dunes, MONSTER, alexsmobs:farseer, 30, 1, 1
532, none, stellarity:blazing_dunes, MONSTER, minecraft:blaze, 30, 1, 2
533, none, stellarity:blazing_dunes, MONSTER, minecraft:skeleton, 16, 2, 2
534, none, stellarity:blazing_dunes, MONSTER, alexsmobs:farseer, 30, 1, 1
535, none, stellarity:blazing_dunes, MONSTER, mutantmonsters:mutant_skeleton, 10, 1, 1
536, none, stellarity:blazing_dunes, CREATURE, alexsmobs:endergrade, 10, 2, 6
537, none, stellarity:blazing_dunes, CREATURE, alexsmobs:spectre, 10, 1, 2
538, none, stellarity:blazing_dunes, CREATURE, alexsmobs:enderiophage, 10, 2, 2
